t,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
2004,6.3980187870280005,58.6570377261353,25.029713446920002,32.141709798528694,30.110961598432002,37.53192323542759,73.50552981578203,214.05974977267752,174.0156351680053,19.558371366503998,98.40824148800517,50.348776892224784,23.33977764165,20.24359592086272,33.53885417337464,46.1447795882697,63.808725097356444,795.933077721408,18.491828532523535,781.429068867429,206.513172531748,129.01319976656043,43.54908780368,4.579119331839181,278.0770937027814,80.90081399604226
2005,6.42200255508,58.20855010723359,24.9546994934,32.1690434075871,29.34210903546,37.395894036358804,74.2856677833136,217.6136882537703,177.9416099437065,19.5740625648,97.93074968531525,50.07931229495392,23.28295045455,19.989969035889732,33.904964963198154,46.09123356779809,64.46642874045739,805.94956189988,18.399812866597586,768.5140677597234,207.8477118248179,130.27420013068885,43.380973869660004,4.5859679841265795,282.3818388217735,82.16783224426996
2006,6.460505658167601,57.82212114064587,24.947160762732,32.21595133260985,28.788838360758803,37.30025386929557,74.96948725878622,221.0210249406092,181.91104678779246,19.559260359457276,97.4483885690873,49.801633467172095,23.25638159026098,19.671989935516525,34.209852220840084,45.963994772863096,65.33035273093907,814.9949392168479,18.32131724576186,760.6823054749706,208.76404620638326,131.3046485652286,43.18349097293979,4.610745124869097,285.63902585979486,83.4540878996324
2007,6.499318529529601,57.41418067013342,24.939255632176,32.25340816019868,28.197919395177,37.18670522209203,75.65139523691816,224.4427969805846,185.9493325690256,19.52859362285106,96.94641660924235,49.54550088274461,23.22366452068026,19.366483616688765,34.55686139347743,45.87452658911816,66.23377769888621,823.9091509002719,18.240476661589696,752.6782128775876,209.61174022190042,132.28075750917438,42.97857147136,4.639586538568917,288.6989046826492,84.76546877720924
2008,6.537736066059001,56.98653739128173,24.92772988196,32.283939020158236,27.576447672842203,37.05628811922777,76.32563621137459,227.8779371521299,190.0544446827428,19.47926384328144,96.41221790295639,49.30293740800394,23.182345894019583,19.072021901111274,34.93415669447374,45.81180673545576,67.12901591385435,832.7077442049961,18.156527277703834,744.4901883652483,210.39788379265067,133.21446820309674,42.766193382995404,4.669715788716995,291.66396669472454,86.12356013817195
2009,6.574897657376,56.54094498584894,24.907702759032,32.31061391836303,26.933101914812,36.91012348370413,76.98509181332022,231.327509472355,194.22153807116555,19.40783141253852,95.83248351338618,49.06265999077905,23.12909862488778,18.786480645360474,35.32419985705672,45.75924450960278,67.95445530394817,841.408952792512,18.068247934063326,736.0876234669742,211.13012498676028,134.12346529911764,42.546286587869204,4.697456234599217,294.6716738747547,87.55512735886906
2010,6.610185639125599,56.0786212103899,24.875592551796,32.33533086578863,26.273617920142996,36.74886440846623,77.6242221802506,234.79055804809593,198.44570917700753,19.3126133951634,95.198905290479,48.81639189552508,23.0615522631213,18.50811863789033,35.713938630960364,45.70423741938408,68.66832105763481,850.0215796959,17.974817880476532,727.4469543810989,211.81327263764481,135.01990074565322,42.318712997424,4.720248711269471,297.81568480090584,89.07737460810688
2011,6.569178673295736,55.64314946536623,24.778648553427487,32.285634153508674,26.066047021314574,36.57563962484113,77.82802124133583,238.3263219329045,202.41258119137115,19.217033776640857,94.22573411432585,48.13546140689329,23.111528685074905,18.18030221625324,35.70889081317926,45.05957245164925,69.34790382727086,854.5431018389125,17.761498697048875,719.2401357337179,211.97383931057283,134.850249579272,41.79859549560741,4.734939822381482,300.17130618309557,90.49096424207205
2012,6.525761194977367,55.19358391135642,24.67292998185154,32.227286678234286,25.85131975445603,36.38920311819683,78.00517373399123,241.72900804833085,206.31552075960772,19.116279328876658,93.2401455663591,47.455197903876645,23.15632983733053,17.855047985392257,35.69596513105459,44.41470824975021,69.98823416325108,858.8754683363608,17.54658286264547,710.9622449332779,212.0852399190316,134.65066933667555,41.279147810443575,4.747796048537542,302.44547041980496,91.86425258977236
2013,6.479933204170493,54.72992454836048,24.558436837068154,32.16028843996547,25.62943611956736,36.18955488853333,78.15567965821676,244.99861639437492,210.15452788171723,19.010350051870795,92.24213964657879,46.77560138647514,23.195955719888175,17.53235594530739,35.67516158458638,43.769644813686945,70.58931206557547,863.0186791882451,17.33007037726631,702.6132819797788,212.1474744630212,134.4211600178638,40.7603699419325,4.7588173897376524,304.63817751103403,93.19723965120775
2014,6.431694700875114,54.252171376378406,24.43516911907734,32.08463943870223,25.400396116648572,35.976694935850624,78.27953901401244,248.13514697103685,213.92960255769972,18.899245945623267,91.23171635498488,46.09667185468877,23.230406332747844,17.212226095998634,35.64648017377459,43.12438214345946,71.15113753424401,866.9727343945649,17.111961240911405,694.1932468732202,212.1605429425416,134.1617216228368,40.24226189007418,4.768003845981812,306.74942745678277,94.48992542637829
